cfips,lat,lon
8037,39.66123858333333,-106.55028241666669
8043,38.52039046153846,-105.39905015384615
6081,37.457035270000006,-122.36367198000002
6083,34.231988999999984,-120.04985849999997
6087,36.996572256410246,-121.9834192051282
6095,38.22236813888888,-121.97481861111113
6101,38.942371928571426,-121.65136628571427
6103,40.19952218518519,-122.18243959259259
6109,37.93049800000001,-119.86158864516126
6009,38.17591028571429,-120.54905357142859
6013,37.92741242666668,-122.0569776533333
6015,41.722652018867926,-124.04173752830191
2013,55.15925372882972,-161.93532080304468
13149,33.3271838,-85.1557372
20059,38.520914,-95.35797383333335
6025,33.00060371428572,-114.85921488095235
6029,35.33609128947368,-119.17864718421053
6031,36.18585666666666,-119.83202613333334
6039,37.221931375000004,-119.68677293749998
13067,33.97381091999999,-84.6446242
13069,31.527818318181822,-82.94237631818181
13073,33.588161562500005,-82.18265475000001
13077,33.30840366666666,-84.72538958333332
13081,31.890789772727274,-83.88474268181818
13087,30.871947249999995,-84.57945199999999
13093,32.162566777777776,-83.80807555555556
13095,31.538638000000002,-84.1809258
13101,30.72557819999999,-82.8908876
13103,32.40719319047619,-81.28979480952378
13109,32.18908344444444,-81.89121022222223
13115,34.328148999999996,-85.26606899999999
13119,34.380777230769226,-83.20594746153847
8061,38.45008516666667,-102.44638722222223
8063,39.37989461111111,-102.21400411111111
8069,40.7609456111111,-105.49986644444442
12089,30.652598605263158,-81.75025915789475
12091,30.69085465714286,-86.5256294
12097,28.10083730434783,-81.27045260869565
12099,26.555703135135133,-80.17455086486488
12101,28.310932370370374,-82.58670925925928
12107,29.55092444444444,-81.69743544444444
12109,29.917325749999996,-81.42723146428573
12113,30.775963,-87.03479825925925
12115,27.138802374999997,-82.40603353125
12117,28.779212514285724,-81.30156174285713
12127,29.068175978723406,-81.26395810638296
12131,30.672914187499998,-86.16535649999997
13003,31.283184909090906,-82.85950018181819
13005,31.564745222222225,-82.47471955555557
13009,33.058522727272724,-83.22723809090908
13015,34.150904499999996,-84.7678253888889
13023,32.43743333333334,-83.32168922222223
13025,31.200466866666666,-82.02208239999999
13031,32.40551461538461,-81.79855746153846
13037,31.545936333333334,-84.609851
13049,30.6444179,-82.10899480000002
13053,32.39980386111112,-84.81565433333334
13057,34.265989749999996,-84.39268508333333
13063,33.54596145000001,-84.39580765
9013,41.92217925925926,-72.30202151851853
10005,38.604653625,-75.36057663636365
11001,38.90587575,-77.01721203571428
12003,30.415648239999996,-82.21282744
12005,30.159661529411757,-85.64418123529411
12011,26.139587022222223,-80.2434941111111
12015,26.872143606557373,-82.159626852459
12071,26.548158538461553,-82.07402881318681
12079,30.521846964285714,-83.43549753571428
12081,27.515385097560976,-82.58565075609756
2275,56.24329984729064,-132.3266461083745
8085,38.331345400000004,-108.29318860000002
12017,28.848806567567575,-82.6065223243243
12029,29.49643524999999,-83.2634765
12031,30.347106346153847,-81.57656449999999
12041,29.803818916666668,-82.81268658333333
12043,27.053852909090907,-81.1444468181818
12045,29.82668953703703,-85.31100518518518
12049,27.523671,-81.85829299999999
12051,26.52561863636364,-81.11815236363636
12053,28.538893812499996,-82.537529625
12061,27.683851625,-80.54103406250002
12063,30.880324689655176,-85.14740910344831
12069,28.849474156250004,-81.57127271874997
8075,40.941659604166674,-103.040876625
8077,39.01373419047619,-108.507824
8081,40.6037225,-108.234645625
8087,40.2712367,-103.8438658
8091,38.121920571428575,-107.79322642857142
8097,39.15431155,-106.9147843
8103,40.04746484210528,-108.0518415263158
8109,38.04113483333334,-106.24568266666667
8119,38.87960309090909,-105.16485881818181
8121,39.907266416666666,-103.347017
8125,40.068201380952395,-102.18689533333334
9003,41.849397361702124,-72.74375485106383
9007,41.406389864864856,-72.53776056756759
5015,36.40509951999999,-93.56958744000002
5017,33.24511593939394,-91.26132921212117
5025,33.930825500000005,-92.20159591666668
5027,33.10781443478261,-93.24042269565219
5033,35.588186285714286,-94.2781488095238
5045,35.128428,-92.32006408333332
5047,35.5048313125,-93.93349481250002
5053,34.32863058333333,-92.39342875000001
5059,34.324104874999996,-92.989322125
5067,35.59840993333333,-91.27110166666667
5073,33.19212035,-93.59740604999999
5081,33.70373342499999,-94.329295325
5083,35.23082777272727,-93.68018936363636
5087,35.98836386666667,-93.72617533333333
15001,19.604205913043476,-155.54001117391294
15007,22.0090599593496,-159.76633647967492
16001,43.45465593333333,-116.29278219999999
16003,44.900656285714284,-116.56750678571427
16009,47.241403857142856,-116.86209257142856
16017,48.228843,-116.72875538888886
16019,43.236682676470586,-111.30743141176468
5089,36.35315831249999,-92.6896745
5091,33.35236306349206,-93.92951474603177
5093,35.78183587837837,-89.91976827027025
5099,33.64457511111111,-93.33773088888888
5103,33.54184475,-92.77564856250001
5113,34.476386473684215,-94.35316068421054
5115,35.41601305555555,-93.08557355555556
5121,36.44060674074075,-91.05426399999999
5133,33.965617466666664,-94.29395673333333
5137,35.921528333333335,-92.15823193333334
13317,33.71988788888889,-82.71856683333334
13321,31.591068250000003,-83.89997275
4005,35.63235677419355,-112.21675266129033
4009,33.02697665,-109.99040489999997
4011,33.02742307692308,-109.1091381923077
4012,33.67176421428573,-114.33381301428574
4017,35.238300125,-110.16894224999997
4021,32.976616538461535,-111.22983130769232
4023,31.518986666666667,-111.02460624999999
4027,32.79904963636364,-114.37187345454547
5003,33.087625111111116,-91.76870966666667
5013,33.5252069375,-92.52926325
16071,42.143510466666676,-112.51618503333336
16077,42.70339765217391,-112.84724382608692
16079,47.45955968292682,-115.68672190243903
16083,42.399446416666656,-114.59699258333335
17003,37.087863875,-89.29749359375002
17007,42.39652971428571,-88.78348385714285
17011,41.325395647058826,-89.6046815882353
17015,42.07051491304348,-90.11088760869563
17023,39.33704584615385,-87.65527146153848
17033,38.98057923809523,-87.63848457142856
17037,41.89239254545454,-88.72092018181819
17041,39.77655325,-88.221889625
17043,41.87583219230768,-88.1019191153846
18117,38.526075375,-86.44871200000001
18121,39.858762705882356,-87.21006311764707
18127,41.55284773684211,-87.06371289473684
18135,40.15294561111111,-84.8970616666667
18137,39.10709036363635,-85.26125027272725
18141,41.62964929166667,-86.33817866666669
18149,41.32826784615384,-86.66776415384616
18151,41.711441379310344,-84.92552413793105
18159,40.3286,-86.0047675
18161,39.617382000000006,-84.84419133333333
18167,39.42737862962963,-87.497182
18169,40.89881475,-85.83512441666666
18175,38.544332187500004,-86.06861906250002
18181,40.762033200000005,-86.83440446666665
19001,41.27295766666666,-94.43278133333332
17047,38.344270800000004,-88.01130326666664
17051,39.074761333333335,-89.02125885714285
17053,40.682593076923084,-88.15407476923077
17057,40.560556181818185,-90.26264736363636
17063,41.23827877777778,-88.35028766666667
18055,39.00882845454546,-86.99346618181818
18057,40.021676777777785,-86.06596611111111
18065,39.949382,-85.3693587
18067,40.49928659999999,-86.16222769999999
18071,38.92436884615385,-86.0946026923077
18077,38.72078527272727,-85.39466159090908
18087,41.74282496428572,-85.43837446428572
18091,41.6429275652174,-86.76127873913045
18097,39.78107936842106,-86.13566684210525
18101,38.69583057142857,-86.78315057142856
18103,40.72786411111111,-86.01212255555555
18109,39.49650833333333,-86.43495686666665
16023,43.68317692000001,-113.25317516000001
16025,43.515791647058826,-114.70689723529411
16029,42.74008616000002,-111.5246464
16033,44.414426117647075,-112.29059445098042
16041,42.161849800000006,-111.81885126666667
16043,44.30951084615385,-111.48923605128206
16047,42.90148258333334,-114.81087016666667
16053,42.65693376470588,-114.16989835294117
16055,47.63241496875,-116.92311046875001
16061,46.24562686666666,-116.3954502
16065,43.825425800000005,-111.6614781
16069,46.289257655172406,-116.81511575862072
18007,40.594542153846156,-87.3411133846154
18013,39.208725,-86.20663074999999
18015,40.62925699999999,-86.61263107692308
18019,38.4133892,-85.66953357142854
18025,38.23010646666667,-86.41876546666666
18031,39.2481926923077,-85.57062976923076
18035,40.280811299999996,-85.36848549999999
18045,40.089439,-87.21000864999999
13137,34.68187685714285,-83.51248533333332
13141,33.230897799999994,-83.0000266
13147,34.4170582,-82.97579234999999
13155,31.61878363636364,-83.280755
13159,33.287142624999994,-83.73727237499999
13165,32.78916011111111,-81.93466766666667
13171,33.055766000000006,-84.15544299999999
13173,30.970708000000002,-83.04632457142858
20091,38.87282308695653,-94.69127195652175
20097,37.50325245454545,-99.30701090909092
20099,37.08744265,-95.28372965
20103,39.2488185,-94.96537325
20109,38.948175428571425,-101.13215542857142
20113,38.348128714285714,-97.73411971428573
20119,37.18312154545454,-100.33861213636364
20125,37.063257393939395,-95.7387724242424
20131,39.90919803846154,-96.06479184615388
20141,39.29264307142858,-98.64953321428571
20143,39.19665522222222,-97.74297966666666
20157,39.97299412499999,-97.67408237500001
20165,38.58072666666667,-99.3104955
20167,38.882060375,-98.76134775000001
20171,38.4286665,-100.9202125
20177,39.06395388888888,-95.739493
22057,29.299998161016955,-90.21646093220339
22061,32.59316461538462,-92.62195769230769
22063,30.366120923076917,-90.70905823076922
22069,31.74744404545454,-93.14257672727273
22075,29.315867036866358,-89.44286377419355
22079,31.175027157894736,-92.541063
22081,32.12501186666667,-93.39507806666667
22085,31.431411555555556,-93.61822749999999
21111,38.180294268292684,-85.76444456097562
21113,37.843056357142856,-84.64562692857143
21123,37.54271280000001,-85.6414368
21129,37.577819266666665,-83.76488173333334
21135,38.596192206896546,-83.38492413793104
21139,37.18530858064516,-88.43173770967744
21145,37.094727125,-88.732067625
21153,37.615859736842104,-83.05006231578946
21159,37.83286046666667,-82.48591900000001
21167,37.84147299999999,-84.7959651875
21171,36.66310633333334,-85.68121099999998
21173,38.06928,-83.932913
21179,37.79414642857142,-85.45143542857144
19053,40.593836923076914,-93.76727535897436
18003,41.12721386956522,-84.96265091304349
13181,33.752760095238095,-82.4247597142857
19061,42.510939115384616,-90.7266886923077
19069,42.767816599999996,-93.3097726
19075,42.361673875,-92.773556125
19077,41.75621493333333,-94.6021888
19089,43.46855594444444,-92.30638922222222
19093,42.40614911111111,-95.50759166666666
19101,41.087811428571435,-91.93191557142858
19103,41.587658375000004,-91.5746705
19107,41.36111671428572,-92.22904357142856
19111,40.569896666666665,-91.39268227777778
19127,42.03595833333333,-92.96078583333333
19129,40.99838681818182,-95.75888627272725
19135,41.04876742857142,-92.90193285714285
19139,41.45802585714286,-91.07513907142858
19145,40.60098007142857,-95.1550417857143
20181,39.394819999999996,-101.8500240625
19153,41.618792181818186,-93.503768
19155,41.291637458333334,-95.81780766666667
19159,40.60310238095239,-94.24784761904762
19163,41.59066083333333,-90.5933801111111
19171,42.09846842857143,-92.53288314285716
19177,40.64914716,-91.93173236000001
19183,41.30775711111111,-91.69485633333332
19189,43.47384089473684,-93.69768942105263
19193,42.404800657142864,-96.28900854285715
20003,38.178877799999995,-95.337995
20009,38.49341233333333,-98.71362922222222
20017,38.31483037500001,-96.553005375
20019,37.03088021052631,-96.1999622631579
13211,33.56610615384615,-83.53526307692307
27081,44.389166846153834,-96.4237383076923
27089,48.371455434782604,-96.94591252173915
27091,43.569993133333334,-94.51608326666668
27095,45.9212783125,-93.6340005625
27097,46.07779776923077,-94.2379513846154
27099,43.57209066666667,-92.76427933333333
27105,43.577577944444435,-95.68111855555554
27109,43.98725745454546,-92.43099009090909
27111,46.43236581818182,-95.71015263636363
27115,46.097270228571425,-92.5309713142857
27117,43.98951948,-96.40703812000004
27119,47.79484566666666,-96.50445553333336
27129,44.70054414285714,-94.90316014285713
27133,43.655145399999995,-96.3449382
19059,43.48164426923077,-95.11424850000003
27141,45.39562023076923,-93.74352630769229
27145,45.54676255555556,-94.51454716666666
27149,45.53636628571428,-96.01696057142856
27157,44.30784272,-92.11459395999998
27163,44.998336666666674,-92.90112280555554
27171,45.18166055555556,-93.786081
28005,31.06829666666667,-90.74948749999999
28009,34.83510035714285,-89.18720364285714
28011,33.776767538461534,-91.04945028205127
28015,33.4215194,-89.9366312
28021,31.973291733333337,-90.89407073333336
28031,31.575577454545453,-89.52818863636364
28039,30.87769425,-88.746293125
19149,42.75419619999999,-96.50091064999998
28045,30.304094955555552,-89.45950960000002
28051,33.158949899999996,-90.1896173
28053,33.16681905882353,-90.50673417647057
28059,30.371477086956524,-88.58072252173912
28067,31.667778000000006,-89.25225277777777
28073,31.263331833333336,-89.536223
23007,45.1315195,-70.49277903846153
13215,32.47960780555555,-84.90006991666667
13239,31.8815965,-85.05969391666666
27077,49.02624338,-94.93175846
45031,34.32227344444445,-80.00975622222222
45035,33.05705994117647,-80.35745117647059
45037,33.73097522222222,-82.00996855555555
47011,35.059815571428565,-84.84672971428571
47017,35.94739278571429,-88.40359871428572
47021,36.28581218518519,-87.13460333333332
47025,36.5125390625,-83.66719906249999
47033,35.80357409090909,-89.13798972727272
47035,35.906668866666664,-85.05443186666666
47041,35.948264125,-85.82703849999999
47047,35.10523391666666,-89.50534375
47049,36.340182500000004,-84.95202635714286
47059,36.09088872727272,-82.75952972727272
47061,35.333749230769236,-85.7642453846154
27137,47.41466821929827,-92.27152164035087
23015,43.91238030693071,-69.52117545544556
23021,45.64323634615384,-69.32860692307692
23023,43.86113152272726,-69.83480613636364
23031,43.371000475247534,-70.69179974257423
28041,31.1869063125,-88.561457375
31149,42.57337485714286,-99.41029485714284
31151,40.524209142857146,-97.04359157142858
31155,41.2340875,-96.56862199999999
31161,42.462592117647056,-102.42559117647058
31169,40.05425880000001,-97.5572117
31173,42.17753504761905,-96.45849909523811
31181,40.05601792307693,-98.5771108076923
32005,38.86571073913044,-119.57079782608697
32007,41.581207846153845,-115.19864526923081
32013,41.274623954545454,-118.29766681818181
32017,37.65861221621621,-114.33613370270272
32023,37.40596776470587,-116.4435883235294
23011,44.40067219565217,-69.71576306521743
39105,39.01206294285715,-81.9309400857143
39107,40.560176000000006,-84.67342686363635
39117,40.54388676923077,-82.81584630769228
39119,39.919501230769235,-81.97937115384616
39125,41.14510453333334,-84.60721886666666
39129,39.60572909090908,-82.96717199999999
39133,41.186712357142845,-81.25907621428573
39135,39.77089561538461,-84.77553296153847
39139,40.77635183333333,-82.48466133333334
39141,39.3658885,-83.01646592857142
39149,40.3244507,-84.24741680000001
39151,40.85626839130434,-81.29316069565218
39157,40.43984578571428,-81.48216107142858
39161,40.8320926875,-84.600437375
47065,35.0758548064516,-85.20502625806449
47067,36.55971639999999,-83.1587176
47071,35.21615083333333,-88.249071
47077,35.58430290909091,-88.37415999999999
47083,36.3003358,-87.74754100000001
47087,36.38607992307692,-85.71478084615384
47095,36.373721897959186,-89.51882916326532
47101,35.540815,-87.46888445454546
47107,35.545603400000005,-84.57331415000002
47109,35.158349099999995,-88.6180525
47111,36.5582842,-85.98521430000001
47119,35.580645000000004,-87.14739406666668
47125,36.52239436666666,-87.34965863333333
47135,35.6556400625,-87.8797320625
47137,36.571674400000006,-85.01829493333335
24011,38.85058281372549,-75.91371198039215
24013,39.59076408333333,-76.98690587500002
24021,39.396920068965514,-77.39758437931035
24023,39.437512909090906,-79.3012984090909
24031,39.06919971929825,-77.19735224561401
24033,38.77444449397591,-76.8247421807229
24043,39.618177192982465,-77.98399882456138
32031,40.208091017543865,-119.70214400000002
32510,39.1535671,-119.7882848
33003,43.88219225641025,-71.15305002564102
33009,43.960847207547175,-71.95730005660376
33015,42.93857044444446,-71.00589828888887
33019,43.33327817391305,-72.25215534782609
34003,40.93577738709676,-74.0600559032258
34009,39.09730417391304,-74.79319076086958
34013,40.74809268085107,-74.2385860212766
39167,39.42452857894737,-81.43261786842106
39171,41.54628557894737,-84.66884615789475
39175,40.81028144444445,-83.31077611111112
40003,36.87131244444444,-98.27210705555555
40011,35.8577932,-98.4806515
40013,33.871660210526315,-96.26316163157895
40017,35.405138959999995,-97.8366294
40025,36.836109199999996,-102.60131996
40029,34.58587933333333,-96.28486583333334
40035,36.9052067826087,-95.18335821739129
40039,35.62229225,-98.99881649999999
40045,36.119746,-99.77464411764704
40049,34.635907499999995,-97.3584867
40055,34.931905785714285,-99.5706252142857
37193,36.23174362499999,-81.19939925
47141,36.1452005,-85.443841
48045,34.45769744444445,-101.1046438888889
48049,31.823852416666668,-99.01035891666665
48055,29.85790708333333,-97.61120241666667
48061,26.156756604395603,-97.36440885714286
48065,35.457165,-101.35447299999998
48067,33.12765521875,-94.15386859374999
48073,31.76358189473684,-95.15916089473683
48077,33.95540552000001,-98.20463275999998
48081,31.889414,-100.50316266666665
48085,33.116765235294125,-96.62531205882352
48087,34.90719277777778,-100.22649866666669
48091,29.763889692307693,-98.35292207692308
24047,38.2862674952381,-75.15652311428572
25007,41.41913284210526,-70.69510755789474
25013,42.12556794736841,-72.63664063157894
25015,42.30630634210527,-72.46186865789474
25017,42.406709263157886,-71.37434867368422
34017,40.7275580882353,-74.09497214705883
34019,40.53422054166667,-74.989358
34021,40.21946928571428,-74.66285275
34029,39.82338678125,-74.2213938125
34033,39.58234679166667,-75.46316056250002
34035,40.575190486486484,-74.54524956756757
34041,40.90568986486486,-75.06755978378379
35007,36.658198649999996,-104.99501010000002
30055,47.67047048275863,-105.88609468965518
30057,45.29901766666668,-112.06404874074074
37195,35.67311380952381,-77.86865680952381
37199,35.922230923076924,-82.36336746153846
38005,48.0668245263158,-99.14452157894736
38009,48.823330384615375,-100.81156376923074
38017,46.977291799999996,-97.04184570000001
38027,47.685852571428576,-98.95028514285714
38029,46.07857608333332,-100.26321511111112
38037,46.36539852631579,-101.63957099999999
38039,47.442144666666664,-98.31854877777778
38043,47.029903857142855,-99.88077714285716
38047,46.48227042857143,-99.52630614285714
38053,47.8155146,-103.62158297499998
38059,46.624832157894744,-101.22209963157896
38063,47.939372166666665,-98.28267899999999
47001,36.090836411764705,-84.22690852941174
47003,35.47809578571429,-86.47104207142856
40065,34.497426433333324,-99.43535946666664
40071,36.926879468749995,-97.03570190625004
40083,35.998270500000004,-97.3618241
40085,33.85403565306122,-97.26031499999998
40091,35.345520666666665,-95.77752472222221
40099,34.47856592307692,-97.01791146153846
40101,35.626725125,-95.42624968749999
40107,35.4379262,-96.2932306
40111,35.63863100000001,-95.93407636842103
40117,36.301505521739124,-96.62139256521738
40119,36.09981808333333,-97.03333366666668
40125,35.196574272727275,-96.8744189090909
25021,42.18037670312499,-71.20887995312498
25023,41.942423105263146,-70.74367486842105
26003,46.50650538541668,-86.63195411458332
26005,42.60830822222223,-86.11034074074075
26007,45.04928909803921,-83.3860902156863
30063,46.97237188888889,-114.26168262962963
30065,46.45230355555556,-108.33701844444447
30071,48.21579505263158,-107.89974286842107
30077,46.91927233333333,-112.90776476190479
30083,47.81891766666667,-104.43673566666666
30087,46.239909685714295,-106.8803895714286
30091,48.6955854923077,-104.16381267692313
30097,45.710268695652175,-109.83204556521737
30101,48.62792506249999,-111.79146856250001
38065,47.140968199999996,-101.18011329999999
38067,48.812161789473684,-97.38813457894737
38071,48.15834315789474,-98.77911784210526
38075,48.70408023076922,-101.60344861538462
38081,45.98550372727273,-97.54980872727273
38089,46.87035350000001,-102.45310507142858
38093,47.06637842857144,-98.90419842857143
38097,47.478577615384616,-96.99821053846155
38101,48.410888850000006,-101.75431545
39001,38.70886938461539,-83.53265876923076
39005,40.87032710526316,-82.26643205263157
39011,40.54352964285715,-84.24422214285717
39013,40.02020052380952,-80.84139995238095
39017,39.45451172,-84.62745755999998
39019,40.60529753846155,-81.0893826923077
42003,40.379209343750006,-79.90203090624999
42007,40.638746136363636,-80.42114881818183
48361,30.10104123529412,-93.82604741176472
48369,34.4516334,-102.96425668000002
48383,31.44327828571429,-101.41387442857142
48385,29.9119005,-99.7715825
48387,33.76958865517241,-95.10731962068965
48395,30.92209305555555,-96.50709377777778
48399,31.7971515,-100.080013625
48403,31.330914090909086,-93.76173404545453
48415,32.820088500000004,-100.95695933333332
48417,32.70428928571429,-99.29967057142858
48419,31.777648166666665,-94.02922772222222
48423,32.412162714285714,-95.26014357142857
48427,26.48117765,-98.73887695000002
48431,31.835416333333335,-101.01976422222222
26017,43.69402191176471,-83.89802305882354
26019,44.69358473529412,-86.13784538235298
26021,41.968303153846165,-86.56802170085464
26027,41.80845259999999,-86.01215644999999
26031,45.62505969696971,-84.51120539393938
26033,46.23355354504501,-84.21591243243243
30109,47.021216525,-104.145282525
31007,41.53184159090909,-103.92883318181816
31011,41.70119563636364,-98.04307318181817
31013,42.217462090909095,-103.111827
31019,40.876805307692315,-98.92158707692306
31025,40.9812840625,-96.00122575000002
31029,40.47319219999999,-101.91010100000001
31033,41.05378381818181,-102.9625373863636
31039,41.907074875000006,-96.74869787499999
31045,42.80761246666666,-103.1695172
31051,42.57511714285714,-96.828463
31057,40.08884868,-101.70142596
31071,41.83995099999999,-99.08735285714286
31075,41.897045750000004,-101.871607125
39023,39.86753461538462,-83.90849361538463
39025,38.983932349999996,-84.1965552
39029,40.718140285714284,-80.66503157142856
39033,40.82968014285715,-82.92503242857143
39037,40.10567077777778,-84.71390796296298
39041,40.27842573333333,-82.96233793333333
39043,41.494286499999994,-82.66602015789475
39049,39.99786692857142,-83.00517071428571
35019,34.74139069230769,-104.827623
35021,35.8643841875,-103.87385856249998
35025,32.736106581818184,-103.19568005454545
35033,35.99230363157894,-105.14291984210524
35039,36.51495285,-106.46473365
47143,35.60193725,-84.89430358333334
47147,36.56580445454545,-86.85229095454544
47149,35.79894261111111,-86.48803427777779
47155,35.724300086956525,-83.53157373913044
47161,36.510418148148155,-87.89341322222221
47167,35.46199031578948,-89.96387976315786
47175,35.71173291666666,-85.38726033333334
47177,35.7232318235294,-85.6969094117647
45055,34.25347777419354,-80.58947380645161
45061,34.123646875000006,-80.2526971875
45065,33.829950266666664,-82.26053249999997
45071,34.23833076470588,-81.58056988235293
45073,34.70093848571428,-83.1492901142857
26041,45.753204429319354,-86.83896086910994
26043,45.86124373076924,-87.97649949999999
26047,45.60374849740933,-84.98779415544045
26051,44.054987625,-84.412260625
26065,42.678279124999996,-84.3174425
26069,44.32282927027025,-83.43897767567569
17131,41.16140628571428,-90.838119
13191,31.485108666666672,-81.2979688611111
31079,40.87245128571429,-98.40874328571428
31081,40.9459541,-97.9889943
31083,40.04747960869564,-99.38879278260868
31087,40.08928630000001,-101.09338520000001
31099,40.48641371428572,-98.880551
31101,41.250190555555555,-101.70323588888888
31105,41.108401451612906,-103.88920287096775
31109,40.8425996,-96.7322759
31115,42.000632125,-99.39529512500002
31119,41.894673125,-97.658698375
28091,31.189755619047613,-89.81039385714284
28097,33.4383863,-89.5619837
28101,32.375064,-89.14665585714285
28109,30.775700720000003,-89.65769419999998
28119,34.27820233333333,-90.29628566666666
28121,32.30182315384615,-89.96367123076924
28129,31.958308583333334,-89.49210066666666
35041,33.96217471794871,-103.2269112820513
35043,35.548747192307694,-106.73107192307693
35049,35.51448119047619,-106.09425138095241
35057,34.68765814999999,-106.03085475
35061,34.76614152941176,-106.71161
36007,42.133201392857146,-75.63664510714284
36011,43.09595890476191,-76.57597733333334
36013,42.32309600000001,-79.47575520930232
36019,44.70668342857143,-73.5671108095238
36027,41.72887226923077,-73.79135234615383
36033,44.59670170588235,-74.28915176470588
36035,43.11442866666666,-74.40886466666666
36039,42.24340333333333,-74.19099133333334
40131,36.30334933333333,-95.65380138095237
40135,35.46436247619048,-94.65599947619047
40137,34.546637000000004,-97.93068109090909
40143,36.09997378571428,-95.99709692857142
40145,36.019539391304356,-95.63162560869563
40149,35.226223,-98.8900385
41003,44.52472152941175,-123.42668352941176
41005,45.248915,-122.2673562
41011,43.21326332499999,-124.17179159999996
41013,44.15525503846155,-120.42572000000001
41021,45.48049725,-120.32887853571427
41027,45.60229363636364,-121.70879777272727
26075,42.24745725,-84.36594050000001
26079,44.67740966666667,-85.08461983333333
26081,43.068072,-85.61959592307691
26087,43.11538438461538,-83.18693676923077
26093,42.6234805,-83.91696909999999
26095,46.66903191489363,-85.6099659574468
26099,42.619171190476195,-82.86880157142858
26101,44.31955223684213,-86.27376389473685
26115,41.869240035087714,-83.37467703508769
28137,34.676878583333334,-89.95125633333332
28141,34.77854133333334,-88.2182398
28143,34.711350081081086,-90.436752972973
28153,31.7202925,-88.67328699999999
28155,33.6037984,-89.23540033333332
28157,31.096325633333333,-91.35992130000001
28163,32.735155909090906,-90.49122504545454
29007,39.22720808333333,-91.9179055
29017,37.22468854545455,-90.04255445454545
29023,36.6578828888889,-90.44725655555554
29029,38.02942253333333,-92.69536326666666
29035,36.9483423,-90.9562257
29041,39.498625625,-92.96856625
29045,40.47680230769231,-91.69059876923077
36041,43.65521694444445,-74.39276283333331
36045,43.99746740229884,-76.14315340229886
36051,42.71827747058824,-77.77137905882353
36055,43.238800295454546,-77.71243802272727
36059,40.78291147826085,-73.61843917391305
36063,43.215817058823525,-78.79078376470589
36071,41.4112939047619,-74.33565057142857
36073,43.300927411764704,-78.21971511764707
36075,43.418733760869564,-76.22331943478261
48435,30.49800775,-100.630682875
48437,34.499059,-101.65790685714285
48441,32.26934828571429,-99.79063842857143
48447,33.17776,-99.23616249999999
48451,31.482371214285713,-100.73585207142857
48453,30.342279882352933,-97.72654941176471
48457,30.8138458,-94.31526900000001
48467,32.64969986666667,-95.75913873333333
48469,28.793640454545457,-96.92884772727275
48477,30.252187894736842,-96.3726497894737
48483,35.3682205,-100.1801145
48485,34.076649157894735,-98.65521457894738
48489,26.441537894736847,-97.5475132105263
48499,32.74186564705882,-95.41208258823528
49001,38.42690834782609,-112.97153356521741
49007,39.68031083333334,-110.55006491666667
26071,46.044496045454544,-88.57864661363635
26125,42.6029335625,-83.3520934375
26131,46.85732768918919,-89.40674202027027
26135,44.7165424,-84.177855
26145,43.3867934,-83.98185486666665
26147,42.82958729166666,-82.58969836111109
26157,43.567329724137934,-83.5139428275862
29047,39.22442293333334,-94.46292806666666
29051,38.502905133333336,-92.21243333333332
29055,37.927018583333336,-91.30880433333334
29057,37.42476566666667,-93.82145066666668
29061,40.014866111111104,-94.06255255555556
29067,36.957652599999996,-92.43132589999999
29073,38.35567040000001,-91.52008666666667
29077,37.31574933333333,-93.33486677777779
29079,40.11506925,-93.56379
29087,40.010913478260875,-95.19064326086956
37011,36.063041647058824,-81.94238805882352
37013,35.45971196428571,-76.86483675000001
37019,33.99575722222222,-78.19691585185186
37025,35.39879904545455,-80.65490995454545
13223,33.840386208333335,-84.839582
36081,40.716936984374996,-73.87545256249999
36087,41.12815042857143,-73.98817766666667
36089,44.70351281818182,-75.14372393939395
36093,42.80321611111111,-74.06532555555555
36099,42.76863208333333,-76.8155125
36103,41.00310699512197,-72.54852560975608
36107,42.13909970000001,-76.27680894999999
36117,43.24084242857142,-77.03415922857143
42017,40.317974770833345,-75.04161397916668
42023,41.420821727272724,-78.19707518181819
45079,34.05322429629629,-80.86810377777776
45083,34.9729326,-82.01910679999999
45085,33.96216204347826,-80.3667574782609
45089,33.67973157894737,-79.59385989473687
46005,44.41887755555556,-98.20362455555556
46011,44.35893637142858,-96.53514745714287
46019,44.7933501764706,-103.81812811764705
46023,43.15180231034483,-98.59248903448275
46033,43.62692605263159,-103.60284999999999
46039,44.78754874999999,-96.52379579166667
46041,45.08120809523809,-100.72086652380953
46045,45.39382071428571,-99.26696871428571
46051,45.182839439999995,-96.59339172
46059,44.568433999999996,-98.883964875
26159,42.282428153846155,-86.20438423076925
26163,42.25893656097561,-83.14170524390245
27001,46.58763266666667,-93.48340474999999
27003,45.16248073684211,-93.24777194736842
27011,45.38674673913044,-96.51283447826088
27017,46.5711475,-92.48486100000001
27025,45.52749778260869,-92.86223617391305
27035,46.38173666666666,-94.02702916666668
27037,44.76590822580645,-93.05565177419354
27041,45.87773033333334,-95.45200783333333
27043,43.577200500000004,-93.9207125
27045,43.55247696969697,-92.05942024242424
27053,45.00691192307693,-93.40688402564102
27059,45.5974491,-93.32877930000002
37035,35.713846749999995,-81.22923391666666
37037,35.705041800000004,-79.13832953333333
37039,35.16340781481482,-84.10315744444445
37041,36.08566403703704,-76.55775474074075
